#   Fibonacci index  |   Time (s)   | Size (bytes) 
# -------------------+--------------+--------------
              431630 | 0.016488466s | 37464 B
              441651 | 0.017151334s | 38328 B
              451672 | 0.017767941s | 39200 B
              461693 | 0.016651687s | 40072 B
              471714 | 0.025836931s | 40936 B
              481735 | 0.028052588s | 41808 B
              491756 | 0.027874576s | 42680 B
              501777 | 0.020993481s | 43552 B
              511798 | 0.026511574s | 44416 B
              521819 | 0.018949252s | 45288 B
              531840 | 0.024068972s | 46160 B
              541861 | 0.025067790s | 47024 B
              551882 | 0.026275166s | 47896 B
              561903 | 0.026831863s | 48768 B
              571924 | 0.027884546s | 49632 B
              581945 | 0.028418595s | 50504 B
              591966 | 0.028594409s | 51376 B
              601987 | 0.031874868s | 52248 B
              612008 | 0.033025695s | 53112 B
              622029 | 0.033315535s | 53984 B
              632050 | 0.036550633s | 54856 B
              642071 | 0.049939668s | 55720 B
              652092 | 0.045857092s | 56592 B
              662113 | 0.055602130s | 57464 B
              672134 | 0.053569959s | 58328 B
              682155 | 0.037235165s | 59200 B
              692176 | 0.036731584s | 60072 B
              702197 | 0.033326585s | 60944 B
              712218 | 0.033856536s | 61808 B
              722239 | 0.034514904s | 62680 B
              732260 | 0.035424861s | 63552 B
              742281 | 0.034978338s | 64416 B
              752302 | 0.036852425s | 65288 B
              762323 | 0.041461765s | 66160 B
              772344 | 0.036612439s | 67032 B
              782365 | 0.037055745s | 67896 B
              792386 | 0.037014913s | 68768 B
              802407 | 0.038862393s | 69640 B
              812428 | 0.041856158s | 70504 B
              822449 | 0.036466015s | 71376 B
              832470 | 0.037066399s | 72248 B
              842491 | 0.037893460s | 73112 B
              852512 | 0.038055669s | 73984 B
              862533 | 0.039731008s | 74856 B
              872554 | 0.040048085s | 75728 B
              882575 | 0.037491696s | 76592 B
              892596 | 0.037852517s | 77464 B
              902617 | 0.040192974s | 78336 B
              912638 | 0.040320214s | 79200 B
              922659 | 0.040281557s | 80072 B
              932680 | 0.066560900s | 80944 B
              942701 | 0.041262456s | 81808 B
              952722 | 0.041502707s | 82680 B
              962743 | 0.042452453s | 83552 B
              972764 | 0.046812232s | 84424 B
              982785 | 0.044527759s | 85288 B
              992806 | 0.043375787s | 86160 B
             1002827 | 0.049148341s | 87032 B
             1012848 | 0.049303660s | 87896 B
             1022869 | 0.070001171s | 88768 B
             1032890 | 0.063297569s | 89640 B
             1042911 | 0.072572657s | 90504 B
             1052932 | 0.059814572s | 91376 B
             1062953 | 0.053125218s | 92248 B
             1072974 | 0.057415894s | 93120 B
             1082995 | 0.055291318s | 93984 B
             1093016 | 0.060406025s | 94856 B
             1103037 | 0.068834672s | 95728 B
             1113058 | 0.078012541s | 96592 B
             1123079 | 0.068652392s | 97464 B
             1133100 | 0.064158564s | 98336 B
             1143121 | 0.064929854s | 99208 B
             1153142 | 0.105942404s | 100072 B
             1163163 | 0.078837866s | 100944 B
             1173184 | 0.073487086s | 101816 B
             1183205 | 0.107940040s | 102680 B
             1193226 | 0.090176864s | 103552 B
             1203247 | 0.066044394s | 104424 B
             1213268 | 0.065020277s | 105288 B
             1223289 | 0.071079056s | 106160 B
             1233310 | 0.068428006s | 107032 B
             1243331 | 0.066152061s | 107904 B
             1253352 | 0.061630971s | 108768 B
             1263373 | 0.096358745s | 109640 B
             1273394 | 0.076126180s | 110512 B
             1283415 | 0.110563882s | 111376 B
             1293436 | 0.070749546s | 112248 B
             1303457 | 0.068823698s | 113120 B
             1313478 | 0.066558272s | 113984 B
             1323499 | 0.080652112s | 114856 B
             1333520 | 0.088982932s | 115728 B
             1343541 | 0.089409676s | 116600 B
             1353562 | 0.082967825s | 117464 B
             1363583 | 0.083095068s | 118336 B
             1373604 | 0.089111018s | 119208 B
             1383625 | 0.080611040s | 120072 B
             1393646 | 0.073429056s | 120944 B
             1403667 | 0.076007463s | 121816 B
             1413688 | 0.074238246s | 122688 B
             1423709 | 0.075861914s | 123552 B
             1433730 | 0.072260247s | 124424 B
             1443751 | 0.071213684s | 125296 B
             1453772 | 0.074653902s | 126160 B
             1463793 | 0.121777374s | 127032 B
             1473814 | 0.121562114s | 127904 B
             1483835 | 0.075059962s | 128768 B
             1493856 | 0.084732825s | 129640 B
             1503877 | 0.079889896s | 130512 B
             1513898 | 0.077084708s | 131384 B
             1523919 | 0.077217546s | 132248 B
             1533940 | 0.078732748s | 133120 B
             1543961 | 0.077808369s | 133992 B
             1553982 | 0.078830079s | 134856 B
             1564003 | 0.087644635s | 135728 B
             1574024 | 0.068289532s | 136600 B
             1584045 | 0.093711566s | 137464 B
             1594066 | 0.092380391s | 138336 B
             1604087 | 0.070094117s | 139208 B
             1614108 | 0.091821350s | 140080 B
             1624129 | 0.083049281s | 140944 B
             1634150 | 0.122020437s | 141816 B
             1644171 | 0.075264479s | 142688 B
             1654192 | 0.088667394s | 143552 B
             1664213 | 0.101221430s | 144424 B
             1674234 | 0.079500724s | 145296 B
             1684255 | 0.088961789s | 146160 B
             1694276 | 0.082518348s | 147032 B
             1704297 | 0.085813497s | 147904 B
             1714318 | 0.085534795s | 148776 B
             1724339 | 0.082773333s | 149640 B
             1734360 | 0.097547691s | 150512 B
             1744381 | 0.090732239s | 151384 B
             1754402 | 0.082483300s | 152248 B
             1764423 | 0.084072807s | 153120 B
             1774444 | 0.080583829s | 153992 B
             1784465 | 0.083859458s | 154864 B
             1794486 | 0.086187889s | 155728 B
             1804507 | 0.086595249s | 156600 B
             1814528 | 0.087671931s | 157472 B
             1824549 | 0.093282824s | 158336 B
             1834570 | 0.128753978s | 159208 B
             1844591 | 0.096803024s | 160080 B
             1854612 | 0.096918386s | 160944 B
             1864633 | 0.088765432s | 161816 B
             1874654 | 0.088511030s | 162688 B
             1884675 | 0.090789978s | 163560 B
             1894696 | 0.107628784s | 164424 B
             1904717 | 0.091396090s | 165296 B
             1914738 | 0.092425116s | 166168 B
             1924759 | 0.089982451s | 167032 B
             1934780 | 0.092721357s | 167904 B
             1944801 | 0.096892323s | 168776 B
             1954822 | 0.144195956s | 169640 B
             1964843 | 0.092382998s | 170512 B
             1974864 | 0.090017926s | 171384 B
             1984885 | 0.117697387s | 172256 B
             1994906 | 0.098875857s | 173120 B
             2004927 | 0.096507646s | 173992 B
             2014948 | 0.096730326s | 174864 B
             2024969 | 0.101273583s | 175728 B
             2034990 | 0.093951026s | 176600 B
             2045011 | 0.139318431s | 177472 B
             2055032 | 0.162887601s | 178344 B
             2065053 | 0.128472371s | 179208 B
             2075074 | 0.101996162s | 180080 B
             2085095 | 0.103544749s | 180952 B
             2095116 | 0.099756777s | 181816 B
             2105137 | 0.115646754s | 182688 B
             2115158 | 0.120052915s | 183560 B
             2125179 | 0.121330285s | 184424 B
             2135200 | 0.126433767s | 185296 B
             2145221 | 0.141293326s | 186168 B
             2155242 | 0.132222972s | 187040 B
             2165263 | 0.124122563s | 187904 B
             2175284 | 0.131379627s | 188776 B
             2185305 | 0.136476707s | 189648 B
             2195326 | 0.142569279s | 190512 B
             2205347 | 0.142424971s | 191384 B
             2215368 | 0.179197669s | 192256 B
             2225389 | 0.138298234s | 193120 B
             2235410 | 0.141215447s | 193992 B
             2245431 | 0.220559458s | 194864 B
             2255452 | 0.138983111s | 195736 B
             2265473 | 0.143013859s | 196600 B
             2275494 | 0.142151053s | 197472 B
             2285515 | 0.181688549s | 198344 B
             2295536 | 0.143522994s | 199208 B
             2305557 | 0.145082592s | 200080 B
             2315578 | 0.142555166s | 200952 B
             2325599 | 0.145759129s | 201816 B
             2335620 | 0.157610282s | 202688 B
             2345641 | 0.235738984s | 203560 B
             2355662 | 0.141123252s | 204432 B
             2365683 | 0.145902709s | 205296 B
             2375704 | 0.140082898s | 206168 B
             2385725 | 0.140327147s | 207040 B
             2395746 | 0.142853903s | 207904 B
             2405767 | 0.149839880s | 208776 B
             2415788 | 0.163845667s | 209648 B
             2425809 | 0.142021885s | 210520 B
             2435830 | 0.152421118s | 211384 B
             2445851 | 0.146413489s | 212256 B
             2455872 | 0.144854896s | 213128 B
             2465893 | 0.164813433s | 213992 B
             2475914 | 0.150997437s | 214864 B
             2485935 | 0.196258253s | 215736 B
             2495956 | 0.228186168s | 216600 B
             2505977 | 0.232097658s | 217472 B
             2515998 | 0.148169707s | 218344 B
             2526019 | 0.144476360s | 219216 B
             2536040 | 0.147953034s | 220080 B
             2546061 | 0.160866214s | 220952 B
             2556082 | 0.158375680s | 221824 B
             2566103 | 0.155549623s | 222688 B
             2576124 | 0.150958139s | 223560 B
             2586145 | 0.156802350s | 224432 B
             2596166 | 0.151407206s | 225296 B
             2606187 | 0.145728403s | 226168 B
             2616208 | 0.173943872s | 227040 B
             2626229 | 0.158722503s | 227912 B
             2636250 | 0.139993343s | 228776 B
             2646271 | 0.144793515s | 229648 B
             2656292 | 0.148532788s | 230520 B
             2666313 | 0.151303412s | 231384 B
             2676334 | 0.198765250s | 232256 B
             2686355 | 0.174892096s | 233128 B
             2696376 | 0.236889439s | 234000 B
             2706397 | 0.176140218s | 234864 B
             2716418 | 0.152388631s | 235736 B
             2726439 | 0.151432528s | 236608 B
             2736460 | 0.194248492s | 237472 B
             2746481 | 0.143097212s | 238344 B
             2756502 | 0.153027793s | 239216 B
             2766523 | 0.155044790s | 240080 B
             2776544 | 0.160581273s | 240952 B
             2786565 | 0.158368261s | 241824 B
             2796586 | 0.178353521s | 242696 B
             2806607 | 0.173585970s | 243560 B
             2816628 | 0.151041944s | 244432 B
             2826649 | 0.169909757s | 245304 B
             2836670 | 0.163618122s | 246168 B
             2846691 | 0.161145593s | 247040 B
             2856712 | 0.159852497s | 247912 B
             2866733 | 0.260169324s | 248776 B
             2876754 | 0.160794094s | 249648 B
             2886775 | 0.159288831s | 250520 B
             2896796 | 0.158851923s | 251392 B
             2906817 | 0.159093969s | 252256 B
             2916838 | 0.189759320s | 253128 B
             2926859 | 0.160514058s | 254000 B
             2936880 | 0.193208654s | 254864 B
             2946901 | 0.172275437s | 255736 B
             2956922 | 0.160241689s | 256608 B
             2966943 | 0.171436333s | 257472 B
             2976964 | 0.193215090s | 258344 B
             2986985 | 0.178206990s | 259216 B
             2997006 | 0.171430789s | 260088 B
             3007027 | 0.169257762s | 260952 B
             3017048 | 0.165830170s | 261824 B
             3027069 | 0.170116757s | 262696 B
             3037090 | 0.174634660s | 263560 B
             3047111 | 0.181636150s | 264432 B
             3057132 | 0.186106712s | 265304 B
             3067153 | 0.169520208s | 266176 B
             3077174 | 0.171086386s | 267040 B
             3087195 | 0.169242771s | 267912 B
             3097216 | 0.180719035s | 268784 B
             3107237 | 0.253036895s | 269648 B
             3117258 | 0.180597090s | 270520 B
             3127279 | 0.177127128s | 271392 B
             3137300 | 0.169532899s | 272256 B
             3147321 | 0.190205924s | 273128 B
             3157342 | 0.165790408s | 274000 B
             3167363 | 0.241944119s | 274872 B
             3177384 | 0.158051204s | 275736 B
             3187405 | 0.160311626s | 276608 B
             3197426 | 0.165227050s | 277480 B
             3207447 | 0.170588688s | 278344 B
             3217468 | 0.165007736s | 279216 B
             3227489 | 0.230570532s | 280088 B
             3237510 | 0.199763448s | 280952 B
             3247531 | 0.177268927s | 281824 B
             3257552 | 0.188605747s | 282696 B
             3267573 | 0.168019537s | 283568 B
             3277594 | 0.172181691s | 284432 B
             3287615 | 0.179446331s | 285304 B
             3297636 | 0.180146997s | 286176 B
             3307657 | 0.264677289s | 287040 B
             3317678 | 0.173787977s | 287912 B
             3327699 | 0.176654504s | 288784 B
             3337720 | 0.176894162s | 289648 B
             3347741 | 0.250514529s | 290520 B
             3357762 | 0.185587608s | 291392 B
             3367783 | 0.187225397s | 292264 B
             3377804 | 0.177515318s | 293128 B
             3387825 | 0.177261494s | 294000 B
             3397846 | 0.213354566s | 294872 B
             3407867 | 0.183336197s | 295736 B
             3417888 | 0.205990968s | 296608 B
             3427909 | 0.200270259s | 297480 B
             3437930 | 0.222096780s | 298352 B
             3447951 | 0.177513528s | 299216 B
             3457972 | 0.185711355s | 300088 B
             3467993 | 0.181202499s | 300960 B
             3478014 | 0.181056093s | 301824 B
             3488035 | 0.200252536s | 302696 B
             3498056 | 0.188876751s | 303568 B
             3508077 | 0.183851986s | 304432 B
             3518098 | 0.202626938s | 305304 B
             3528119 | 0.186687328s | 306176 B
             3538140 | 0.206107136s | 307048 B
             3548161 | 0.183153908s | 307912 B
             3558182 | 0.185451769s | 308784 B
             3568203 | 0.185495049s | 309656 B
             3578224 | 0.194907066s | 310520 B
             3588245 | 0.194131261s | 311392 B
             3598266 | 0.192104721s | 312264 B
             3608287 | 0.207703325s | 313128 B
             3618308 | 0.256936772s | 314000 B
             3628329 | 0.275750532s | 314872 B
             3638350 | 0.197559395s | 315744 B
             3648371 | 0.258396678s | 316608 B
             3658392 | 0.235215517s | 317480 B
             3668413 | 0.199194789s | 318352 B
             3678434 | 0.194870090s | 319216 B
             3688455 | 0.190235062s | 320088 B
             3698476 | 0.253693658s | 320960 B
             3708497 | 0.235859346s | 321832 B
             3718518 | 0.185714042s | 322696 B
             3728539 | 0.298879563s | 323568 B
             3738560 | 0.196319092s | 324440 B
             3748581 | 0.228846622s | 325304 B
             3758602 | 0.217191810s | 326176 B
             3768623 | 0.203723590s | 327048 B
             3778644 | 0.199575297s | 327912 B
             3788665 | 0.215318744s | 328784 B
             3798686 | 0.202508839s | 329656 B
             3808707 | 0.202439912s | 330528 B
             3818728 | 0.209180606s | 331392 B
             3828749 | 0.204347450s | 332264 B
             3838770 | 0.204505842s | 333136 B
             3848791 | 0.317219381s | 334000 B
             3858812 | 0.205162296s | 334872 B
             3868833 | 0.207223084s | 335744 B
             3878854 | 0.229373067s | 336608 B
             3888875 | 0.221463605s | 337480 B
             3898896 | 0.283198355s | 338352 B
             3908917 | 0.217578283s | 339224 B
             3918938 | 0.254872297s | 340088 B
             3928959 | 0.259869819s | 340960 B
             3938980 | 0.205669259s | 341832 B
             3949001 | 0.216663156s | 342696 B
             3959022 | 0.246208469s | 343568 B
             3969043 | 0.306999346s | 344440 B
             3979064 | 0.213456302s | 345304 B
             3989085 | 0.208007601s | 346176 B
             3999106 | 0.230454946s | 347048 B
             4009127 | 0.327573451s | 347920 B
             4019148 | 0.239192764s | 348784 B
             4029169 | 0.207860366s | 349656 B
             4039190 | 0.234964536s | 350528 B
             4049211 | 0.239927367s | 351392 B
             4059232 | 0.219116384s | 352264 B
             4069253 | 0.229480457s | 353136 B
             4079274 | 0.224133252s | 354008 B
             4089295 | 0.342830114s | 354872 B
             4099316 | 0.234895163s | 355744 B
             4109337 | 0.213037960s | 356616 B
             4119358 | 0.217958090s | 357480 B
             4129379 | 0.221843588s | 358352 B
             4139400 | 0.218276711s | 359224 B
             4149421 | 0.223916031s | 360088 B
             4159442 | 0.274849267s | 360960 B
             4169463 | 0.231929268s | 361832 B
             4179484 | 0.277576021s | 362704 B
             4189505 | 0.309168511s | 363568 B
             4199526 | 0.382505404s | 364440 B
             4209547 | 0.280048987s | 365312 B
             4219568 | 0.413919918s | 366176 B
             4229589 | 0.278803643s | 367048 B
             4239610 | 0.318516013s | 367920 B
             4249631 | 0.312310143s | 368784 B
             4259652 | 0.304046208s | 369656 B
             4269673 | 0.377636060s | 370528 B
             4279694 | 0.297578678s | 371400 B
             4289715 | 0.308748828s | 372264 B
             4299736 | 0.337196781s | 373136 B
             4309757 | 0.390113728s | 374008 B
             4319778 | 0.358834961s | 374872 B
             4329799 | 0.336481015s | 375744 B
             4339820 | 0.484039975s | 376616 B
             4349841 | 0.318530398s | 377488 B
             4359862 | 0.495811060s | 378352 B
             4369883 | 0.320538872s | 379224 B
             4379904 | 0.353522286s | 380096 B
             4389925 | 0.328239711s | 380960 B
             4399946 | 0.315239313s | 381832 B
             4409967 | 0.349949844s | 382704 B
             4419988 | 0.327914863s | 383568 B
             4430009 | 0.345913889s | 384440 B
             4440030 | 0.411848472s | 385312 B
             4450051 | 0.318388331s | 386184 B
             4460072 | 0.320757475s | 387048 B
             4470093 | 0.318191706s | 387920 B
             4480114 | 0.317789988s | 388792 B
             4490135 | 0.343163907s | 389656 B
             4500156 | 0.320161112s | 390528 B
             4510177 | 0.330875486s | 391400 B
             4520198 | 0.323486376s | 392264 B
             4530219 | 0.319146226s | 393136 B
             4540240 | 0.323674879s | 394008 B
             4550261 | 0.332644752s | 394880 B
             4560282 | 0.323455994s | 395744 B
             4570303 | 0.339361748s | 396616 B
             4580324 | 0.326174470s | 397488 B
             4590345 | 0.324917738s | 398352 B
             4600366 | 0.466444654s | 399224 B
             4610387 | 0.329916384s | 400096 B
             4620408 | 0.343566078s | 400960 B
             4630429 | 0.327002567s | 401832 B
             4640450 | 0.363106545s | 402704 B
             4650471 | 0.327338467s | 403576 B
             4660492 | 0.325470532s | 404440 B
             4670513 | 0.379257156s | 405312 B
             4680534 | 0.357536330s | 406184 B
             4690555 | 0.361449505s | 407048 B
             4700576 | 0.467297681s | 407920 B
             4710597 | 0.323413092s | 408792 B
             4720618 | 0.390488243s | 409664 B
             4730639 | 0.325042745s | 410528 B
             4740660 | 0.390532863s | 411400 B
             4750681 | 0.326030381s | 412272 B
             4760702 | 0.328031827s | 413136 B
             4770723 | 0.402804139s | 414008 B
             4780744 | 0.425744699s | 414880 B
             4790765 | 0.368917403s | 415744 B
             4800786 | 0.331406060s | 416616 B
             4810807 | 0.420113182s | 417488 B
             4820828 | 0.362041541s | 418360 B
             4830849 | 0.345105230s | 419224 B
             4840870 | 0.371604102s | 420096 B
             4850891 | 0.330008538s | 420968 B
             4860912 | 0.337020293s | 421832 B
             4870933 | 0.456757237s | 422704 B
             4880954 | 0.332787421s | 423576 B
             4890975 | 0.382861813s | 424440 B
             4900996 | 0.334882316s | 425312 B
             4911017 | 0.387354358s | 426184 B
             4921038 | 0.341491560s | 427056 B
             4931059 | 0.387711039s | 427920 B
             4941080 | 0.343835170s | 428792 B
             4951101 | 0.339959182s | 429664 B
             4961122 | 0.386297048s | 430528 B
             4971143 | 0.343577030s | 431400 B
             4981164 | 0.397605549s | 432272 B
             4991185 | 0.336410171s | 433144 B
             5001206 | 0.403669514s | 434008 B
             5011227 | 0.343353452s | 434880 B
             5021248 | 0.332661617s | 435752 B
             5031269 | 0.362674758s | 436616 B
             5041290 | 0.340418243s | 437488 B
             5051311 | 0.373590385s | 438360 B
             5061332 | 0.448870436s | 439224 B
             5071353 | 0.342585734s | 440096 B
             5081374 | 0.384444319s | 440968 B
             5091395 | 0.357425547s | 441840 B
             5101416 | 0.451259087s | 442704 B
             5111437 | 0.354212223s | 443576 B
             5121458 | 0.379439657s | 444448 B
             5131479 | 0.442323358s | 445312 B
             5141500 | 0.503857086s | 446184 B
             5151521 | 0.475749265s | 447056 B
             5161542 | 0.361766625s | 447920 B
             5171563 | 0.350774936s | 448792 B
             5181584 | 0.354979493s | 449664 B
             5191605 | 0.355408088s | 450536 B
             5201626 | 0.348714606s | 451400 B
             5211647 | 0.365663279s | 452272 B
             5221668 | 0.450773507s | 453144 B
             5231689 | 0.386161344s | 454008 B
             5241710 | 0.516030231s | 454880 B
             5251731 | 0.358634379s | 455752 B
             5261752 | 0.411857792s | 456616 B
             5271773 | 0.341743375s | 457488 B
             5281794 | 0.330915037s | 458360 B
             5291815 | 0.350621533s | 459232 B
             5301836 | 0.395694773s | 460096 B
             5311857 | 0.351114264s | 460968 B
             5321878 | 0.369554122s | 461840 B
             5331899 | 0.343683351s | 462704 B
             5341920 | 0.366984076s | 463576 B
             5351941 | 0.378982005s | 464448 B
             5361962 | 0.367705131s | 465320 B
             5371983 | 0.354112219s | 466184 B
             5382004 | 0.350874422s | 467056 B
             5392025 | 0.421321878s | 467928 B
             5402046 | 0.354272608s | 468792 B
             5412067 | 0.377538536s | 469664 B
             5422088 | 0.346085180s | 470536 B
             5432109 | 0.358475564s | 471400 B
             5442130 | 0.416696568s | 472272 B
             5452151 | 0.517831842s | 473144 B
             5462172 | 0.486117029s | 474016 B
             5472193 | 0.490583188s | 474880 B
             5482214 | 0.485771298s | 475752 B
             5492235 | 0.469768188s | 476624 B
             5502256 | 0.363249996s | 477488 B
             5512277 | 0.362527741s | 478360 B
             5522298 | 0.382840394s | 479232 B
             5532319 | 0.348895037s | 480096 B
             5542340 | 0.357925702s | 480968 B
             5552361 | 0.378280316s | 481840 B
             5562382 | 0.370288009s | 482712 B
             5572403 | 0.397251496s | 483576 B
             5582424 | 0.376251604s | 484448 B
             5592445 | 0.487658445s | 485320 B
             5602466 | 0.378490692s | 486184 B
             5612487 | 0.431142845s | 487056 B
             5622508 | 0.368809914s | 487928 B
             5632529 | 0.451941995s | 488800 B
             5642550 | 0.371223618s | 489664 B
             5652571 | 0.388061432s | 490536 B
             5662592 | 0.370622651s | 491408 B
             5672613 | 0.434496570s | 492272 B
             5682634 | 0.383056176s | 493144 B
             5692655 | 0.410460774s | 494016 B
             5702676 | 0.375454269s | 494880 B
             5712697 | 0.404340921s | 495752 B
             5722718 | 0.381431641s | 496624 B
             5732739 | 0.415751965s | 497496 B
             5742760 | 0.388004290s | 498360 B
             5752781 | 0.391917744s | 499232 B
             5762802 | 0.383466425s | 500104 B
             5772823 | 0.413625835s | 500968 B
             5782844 | 0.408046752s | 501840 B
             5792865 | 0.376908391s | 502712 B
             5802886 | 0.403552821s | 503576 B
             5812907 | 0.378371080s | 504448 B
             5822928 | 0.451021061s | 505320 B
             5832949 | 0.412877353s | 506192 B
             5842970 | 0.394057857s | 507056 B
             5852991 | 0.399101409s | 507928 B
             5863012 | 0.448663270s | 508800 B
             5873033 | 0.404473450s | 509664 B
             5883054 | 0.403593611s | 510536 B
             5893075 | 0.403676891s | 511408 B
             5903096 | 0.415100898s | 512272 B
             5913117 | 0.426315006s | 513144 B
             5923138 | 0.423477658s | 514016 B
             5933159 | 0.429205386s | 514888 B
             5943180 | 0.406068281s | 515752 B
             5953201 | 0.459762830s | 516624 B
             5963222 | 0.432501231s | 517496 B
             5973243 | 0.424442967s | 518360 B
             5983264 | 0.410626353s | 519232 B
             5993285 | 0.421492186s | 520104 B
             6003306 | 0.419404362s | 520976 B
             6013327 | 0.481474977s | 521840 B
             6023348 | 0.407682964s | 522712 B
             6033369 | 0.506955340s | 523584 B
             6043390 | 0.583473348s | 524448 B
             6053411 | 0.425895754s | 525320 B
             6063432 | 0.452845188s | 526192 B
             6073453 | 0.421511304s | 527056 B
             6083474 | 0.442455237s | 527928 B
             6093495 | 0.418827659s | 528800 B
             6103516 | 0.460505216s | 529672 B
             6113537 | 0.420853451s | 530536 B
             6123558 | 0.423291927s | 531408 B
             6133579 | 0.415460251s | 532280 B
             6143600 | 0.498403912s | 533144 B
             6153621 | 0.523214169s | 534016 B
             6163642 | 0.443346601s | 534888 B
             6173663 | 0.603155620s | 535752 B
             6183684 | 0.426507910s | 536624 B
             6193705 | 0.406171176s | 537496 B
             6203726 | 0.522988509s | 538368 B
             6213747 | 0.439026540s | 539232 B
             6223768 | 0.551148145s | 540104 B
             6233789 | 0.465478324s | 540976 B
             6243810 | 0.440140257s | 541840 B
             6253831 | 0.443823007s | 542712 B
             6263852 | 0.451868844s | 543584 B
             6273873 | 0.439738285s | 544456 B
             6283894 | 0.659198626s | 545320 B
             6293915 | 0.461732116s | 546192 B
             6303936 | 0.589311516s | 547064 B
             6313957 | 0.464237601s | 547928 B
             6323978 | 0.549502942s | 548800 B
             6333999 | 0.586171527s | 549672 B
             6344020 | 0.426693071s | 550536 B
             6354041 | 0.496063036s | 551408 B
             6364062 | 0.595132805s | 552280 B
             6374083 | 0.502227705s | 553152 B
             6384104 | 0.436246756s | 554016 B
             6394125 | 0.407676715s | 554888 B
             6404146 | 0.487359025s | 555760 B
             6414167 | 0.393449599s | 556624 B
             6424188 | 0.430717470s | 557496 B
             6434209 | 0.420250078s | 558368 B
             6444230 | 0.469909562s | 559232 B
             6454251 | 0.386961144s | 560104 B
             6464272 | 0.488380039s | 560976 B
             6474293 | 0.414824397s | 561848 B
             6484314 | 0.569915873s | 562712 B
             6494335 | 0.402611463s | 563584 B
             6504356 | 0.426540608s | 564456 B
             6514377 | 0.413144691s | 565320 B
             6524398 | 0.415726452s | 566192 B
             6534419 | 0.465510824s | 567064 B
             6544440 | 0.436394170s | 567928 B
             6554461 | 0.439394422s | 568800 B
             6564482 | 0.424931010s | 569672 B
             6574503 | 0.431518229s | 570544 B
             6584524 | 0.492096305s | 571408 B
             6594545 | 0.484759842s | 572280 B
             6604566 | 0.411053855s | 573152 B
             6614587 | 0.438966663s | 574016 B
             6624608 | 0.408977930s | 574888 B
             6634629 | 0.564386030s | 575760 B
             6644650 | 0.392034598s | 576632 B
             6654671 | 0.450545105s | 577496 B
             6664692 | 0.392091796s | 578368 B
             6674713 | 0.403156693s | 579240 B
             6684734 | 0.397491918s | 580104 B
             6694755 | 0.474259124s | 580976 B
             6704776 | 0.417333028s | 581848 B
             6714797 | 0.437579689s | 582712 B
             6724818 | 0.411159251s | 583584 B
             6734839 | 0.451171802s | 584456 B
             6744860 | 0.628182909s | 585328 B
             6754881 | 0.465862965s | 586192 B
             6764902 | 0.413698476s | 587064 B
             6774923 | 0.416418805s | 587936 B
             6784944 | 0.403715219s | 588800 B
             6794965 | 0.420829662s | 589672 B
             6804986 | 0.513907149s | 590544 B
             6815007 | 0.603402442s | 591408 B
             6825028 | 0.556350552s | 592280 B
             6835049 | 0.456197750s | 593152 B
             6845070 | 0.415568395s | 594024 B
             6855091 | 0.422295436s | 594888 B
             6865112 | 0.435195939s | 595760 B
             6875133 | 0.538647924s | 596632 B
             6885154 | 0.469252197s | 597496 B
             6895175 | 0.469770937s | 598368 B
             6905196 | 0.442668731s | 599240 B
             6915217 | 0.408019803s | 600112 B
             6925238 | 0.459761679s | 600976 B
             6935259 | 0.406440186s | 601848 B
             6945280 | 0.441401544s | 602720 B
             6955301 | 0.406377846s | 603584 B
             6965322 | 0.477106369s | 604456 B
             6975343 | 0.458939260s | 605328 B
             6985364 | 0.646845929s | 606192 B
             6995385 | 0.446783021s | 607064 B
             7005406 | 0.403706235s | 607936 B
             7015427 | 0.438558259s | 608808 B
             7025448 | 0.427914085s | 609672 B
             7035469 | 0.448202017s | 610544 B
             7045490 | 0.411947395s | 611416 B
             7055511 | 0.410770672s | 612280 B
             7065532 | 0.549336524s | 613152 B
             7075553 | 0.461843277s | 614024 B
             7085574 | 0.409384053s | 614888 B
             7095595 | 0.414808579s | 615760 B
             7105616 | 0.648402890s | 616632 B
             7115637 | 0.430819998s | 617504 B
             7125658 | 0.414272915s | 618368 B
             7135679 | 0.485429949s | 619240 B
             7145700 | 0.429527152s | 620112 B
             7155721 | 0.438713528s | 620976 B
             7165742 | 0.418262161s | 621848 B
             7175763 | 0.455282622s | 622720 B
             7185784 | 0.422670464s | 623584 B
             7195805 | 0.469624446s | 624456 B
             7205826 | 0.494660664s | 625328 B
             7215847 | 0.427696528s | 626200 B
             7225868 | 0.463531257s | 627064 B
             7235889 | 0.430746743s | 627936 B
             7245910 | 0.490343107s | 628808 B
             7255931 | 0.465444113s | 629672 B
             7265952 | 0.451507195s | 630544 B
             7275973 | 0.585086978s | 631416 B
             7285994 | 0.443039698s | 632288 B
             7296015 | 0.441547368s | 633152 B
             7306036 | 0.484210743s | 634024 B
             7316057 | 0.425151894s | 634896 B
             7326078 | 0.465350518s | 635760 B
             7336099 | 0.451151862s | 636632 B
             7346120 | 0.424786824s | 637504 B
             7356141 | 0.413904108s | 638368 B
             7366162 | 0.469058457s | 639240 B
             7376183 | 0.472896642s | 640112 B
             7386204 | 0.666195607s | 640984 B
             7396225 | 0.662013434s | 641848 B
             7406246 | 0.478974574s | 642720 B
             7416267 | 0.448081196s | 643592 B
             7426288 | 0.489037300s | 644456 B
             7436309 | 0.464659714s | 645328 B
